ID,Raydist Red,Raydist Green,Sample Number,Sample Description,Decimal Latitude,Decimal Longitude,Collection Date,Water Depth,Water Content,Bulk Density,Total Carbon,Organic Carbon,Sulfur,Gravel,Phi  -1,Phi -075,Phi -050,Phi -025,Phi 0,Phi 025,Phi 050,Phi 075,Phi 100,Phi 125,Phi 150,Phi 175,Phi 200,Phi 225,Phi 250,Phi 275,Phi 300,Phi 325,Phi 350,Phi 375,Phi 400,Phi 433,Phi 467,Phi 500,Phi 533,Phi 567,Phi 600,Phi 633,Phi 667,Phi 700,Phi 733,Phi 767,Phi 800,Phi 833,Phi 867,Phi 900,Phi 933,Phi 967,Phi 10,Phi 11,Phi 12,Phi 13,Phi 14,Sand,Silt,Clay,Shepard's Class,Median,Graphic Mean,Graphic Sorting,Graphic Skewness,Graphic Kurtosis,Moment Mean,Moment Sorting,Moment Skewness,Moment Kurtosis
2122,1220,1750,3,Nearshore sample,38.68945,76.315,13-Jul-78,-999,24,1.92525482177734,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.288,0.288,1.73,6.919,21.046,45.552,73.806,87.644,91.969,94.852,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96.005,96,2,2,1,2.7720000743866,2.76500010490417,0.379000008106232,0.00899999961256981,1.18099999427795,2.77099990844727,0.377999991178513,0.0759999975562096,0.72299998998642
2123,1220,1750,4,Nearshore sample,38.69,76.31167,13-Jul-78,-999,22,1.97330236434937,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.314,1.883,6.589,19.453,42.045,63.694,75.931,83.462,88.168,90.678,91.117,91.814,92.489,93.228,94.029,94.725,95.303,95.784,96.195,96.557,96.857,97.166,97.447,97.714,97.999,98.3,98.555,98.781,99.086,99.39,99.695,100,91,6,3,1,2.84200000762939,2.93400001525879,0.879000008106232,0.456999987363815,2.44400000572205,3.22399997711182,1.51300001144409,1.89800000190735,16.8400001525879
2124,1170,1760,2,Nearshore sample,38.70555,76.34917,12-Jul-78,1,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.302,1.813,14.502,34.141,51.967,69.792,80.971,85.503,87.316,88.223,88.827,89.431,89.599,90.02,90.647,91.42,92.284,93.149,93.86,94.495,95.061,95.596,96.033,96.43,96.77,97.058,97.367,97.671,97.944,98.201,98.651,99.101,99.55,100,89,7,4,1,2.22199988365173,2.30299997329712,1.10500001907349,0.483000010251999,3.02099990844727,2.75200009346008,1.87600004673004,1.65499997138977,11.8090000152588
2125,1170,1760,3,Nearshore sample,38.70555,76.35028,12-Jul-78,2,18,2.07697010040283,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.968,7.261,24.688,55.91,77.451,87.375,92.7,95.362,95.846,96.572,96.814,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97.056,97,1,1,1,1.69099998474121,1.72099995613098,0.38400000333786,0.155000001192093,1.19900000095367,1.74199998378754,0.398999989032745,0.49099999666214,2.15400004386902
2126,1240,1760,2,Nearshore sample,38.67889,76.31917,13-Jul-78,2,22,1.97330236434937,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.307,0.921,2.15,9.826,32.55,66.021,85.674,93.351,95.501,96.729,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97.036,97,1,1,1,2.61899995803833,2.62599992752075,0.328999996185303,0.0439999997615814,1.07799994945526,2.63100004196167,0.340000003576279,0.101000003516674,1.27799999713898
2127,1240,1760,3,Nearshore sample,38.67833,76.31611,13-Jul-78,2,22,1.97330236434937,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.309,2.472,16.996,57.167,86.523,95.484,97.647,98.265,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,98.574,99,1,1,1,2.45099997520447,2.46600008010864,0.259999990463257,0.0949999988079071,1.07599997520447,2.47099995613098,0.26800000667572,0.247999995946884,1.40699994564056
2128,1240,1760,4,Nearshore sample,38.6775,76.31306,13-Jul-78,3,22,1.97330236434937,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,6.778,39.654,76.257,88.119,91.17,93.203,93.881,94.228,94.733,95.304,95.875,96.336,96.755,97.088,97.369,97.611,97.844,98.053,98.259,98.444,98.626,98.835,99.053,99.25,99.435,99.576,99.718,99.859,100,94,4,2,1,2.82100009918213,2.8510000705719,0.510999977588654,0.41499999165535,2.77800011634827,3.07100009918213,1.1599999666214,2.51500010490417,29.5970001220703
2129,1360,1760,2,Nearshore sample,38.63306,76.28667,20-Jun-79,3,24,1.92525482177734,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,6.128,16.449,36.768,54.83,65.473,73.859,78.374,81.277,83.017,85.564,87.471,89.1,90.338,91.382,92.176,92.788,93.303,93.776,94.18,94.605,94.98,95.331,95.706,96.103,96.477,96.846,97.634,98.423,99.211,100,81,13,5,1,2.93300008773804,3.29500007629395,1.42700004577637,0.654999971389771,2.63599991798401,3.61100006103516,2.02300000190735,1.45500004291534,8.88799953460693
2130,1360,1760,3,Nearshore sample,38.63583,76.28584,20-Jun-79,3,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.323,0.645,2.258,5.161,10.645,24.516,55.483,79.031,85.16,87.741,89.999,91.612,92.148,92.983,93.679,94.299,94.813,95.244,95.576,95.863,96.117,96.366,96.606,96.861,97.094,97.318,97.554,97.803,98.024,98.231,98.674,99.116,99.558,100,92,5,3,1,2.70600008964539,2.75200009346008,0.794000029563904,0.391999989748001,3.45900011062622,3.07399988174438,1.61300003528595,2.03800010681152,18.4869995117188
2131,1190,1770,1,Nearshore sample,38.69639,76.34417,12-Jul-78,-999,-999,,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.934,7.159,35.796,79.685,96.182,99.295,99.606,99.606,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,99.918,100,0,0,1,1.5809999704361,1.57400000095367,0.24600000679493,-0.0309999994933605,1.05599999427795,1.57799994945526,0.247999995946884,0.209000006318092,2.20000004768372
2132,1190,1770,2,Nearshore sample,38.69667,76.34805,12-Jul-78,2,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.292,3.214,12.272,24.251,32.725,42.951,58.145,76.845,89.117,94.084,95.545,96.421,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,96.714,97,2,2,1,2.33899998664856,2.24799990653992,0.59799998998642,-0.172999992966652,0.800999999046326,2.25699996948242,0.583999991416931,-0.0560000017285347,-0.705999970436096
2133,1190,1770,3,Nearshore sample,38.69695,76.35167,12-Jul-78,2,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.265,2.918,9.55,26.792,57.033,80.112,91.253,94.436,96.028,96.558,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,96.824,97,2,2,1,2.42899990081787,2.43099999427795,0.360000014305115,0.0130000002682209,1.10899996757507,2.44199991226196,0.368000000715256,0.152999997138977,0.874000012874603
2134,1190,1770,4,Nearshore sample,38.69722,76.35528,12-Jul-78,2,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.283,1.983,10.197,42.203,79.307,93.186,96.301,97.434,98.001,98.001,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98.284,98,1,1,1,2.29699993133545,2.29999995231628,0.268999993801117,0.0140000004321337,1.08399999141693,2.30599999427795,0.291000008583069,0.379999995231628,3.16899991035461
2135,1190,1770,5,Nearshore sample,38.69722,76.35806,12-Jul-78,3,54,1.41020321846008,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.315,0.525,0.735,1.05,1.365,2.1,5.565,11.551,15.121,15.981,18.669,23.614,29.097,34.097,39.311,43.988,48.396,52.535,56.352,59.739,63.072,66.27,69.258,72.33,75.402,78.054,80.368,85.276,90.184,95.092,100,15,48,37,6,6.7960000038147,7.28999996185303,3.04399991035461,0.264999985694885,0.927999973297119,7.33599996566772,2.92499995231628,0.252000004053116,-0.675999999046326
2136,1240,1770,3,Nearshore sample,38.67333,76.32639,13-Jul-78,2,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,2.695,10.18,24.553,48.806,66.172,76.353,81.742,84.736,86.144,88.134,89.711,91.228,92.393,93.412,94.177,94.759,95.245,95.669,96.009,96.312,96.576,96.82,97.108,97.41,97.679,97.918,98.438,98.959,99.479,100,85,12,4,1,3.01699995994568,3.18600010871887,1.01699995994568,0.53600001335144,2.59299993515015,3.52500009536743,1.71200001239777,1.70799994468689,13.1850004196167
2137,1240,1770,4,Nearshore sample,38.67083,76.32528,13-Jul-78,3,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.103,12.316,38.45,63.682,75.398,80.504,83.808,85.875,88.009,90.223,91.888,93.189,94.115,94.773,95.31,95.739,96.115,96.436,96.756,97.015,97.254,97.513,97.776,98.011,98.221,98.666,99.111,99.555,100,84,13,3,1,3.11400008201599,3.30999994277954,0.902999997138977,0.596000015735626,2.57999992370605,3.59200000762939,1.58700001239777,1.82200002670288,15.2749996185303
2138,1360,1770,2,Nearshore sample,38.63055,76.29333,20-Jun-79,3,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.63,2.206,5.672,15.126,33.718,61.133,82.877,91.07,93.591,94.536,94.851,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95.167,95,2,2,1,2.37599992752075,2.36500000953674,0.375,-0.0590000003576279,1.05900001525879,2.36299991607666,0.397000014781952,-0.0140000004321337,1.0460000038147
2139,1360,1770,3,Nearshore sample,38.63167,76.29667,20-Jun-79,2,26,1.8794914484024,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.859,2.863,10.019,33.778,72.136,90.457,94.75,95.609,96.182,96.182,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96.468,96,2,2,1,2.34400010108948,2.34100008010864,0.293000012636185,-0.034000001847744,1.15699994564056,2.33899998664856,0.305999994277954,0.13400000333786,2.53800010681152
2140,1360,1770,4,Nearshore sample,38.63278,76.3,20-Jun-79,2,23,1.94898247718811,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.567,0.851,1.418,3.686,10.49,34.587,76.262,91.005,94.123,95.257,95.541,95.541,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,95.824,96,2,2,1,2.32999992370605,2.31699991226196,0.275999993085861,-0.0970000028610229,1.17999994754791,2.31100010871887,0.31700000166893,-0.165999993681908,4.42500019073486
2141,1200,1780,1,Nearshore sample,38.68861,76.3475,12-Jul-78,-999,-999,,-999,-999,-999,0,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.357,2.443,20.174,76.755,92.661,96.311,97.876,98.919,99.179,99.179,99.179,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99.44,99,0,0,1,1.38100004196167,1.39300000667572,0.231000006198883,0.133000001311302,1.56299996376038,1.40699994564056,0.264999985694885,1,10.1529998779297
2142,1200,1780,2,Nearshore sample,38.68833,76.35083,12-Jul-78,2,17,2.10461163520813,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.253,1.264,5.56,16.429,33.11,45.747,55.604,65.967,74.055,78.857,82.901,85.681,86.841,88.839,90.466,91.937,92.966,93.875,94.557,95.143,95.658,96.136,96.531,96.93,97.287,97.596,97.921,98.251,98.534,98.789,99.092,99.395,99.697,100,86,11,3,1,2.60800004005432,2.81599998474121,1.20200002193451,0.485000014305115,1.7039999961853,3.09500002861023,1.71399998664856,1.44900000095367,10.423999786377
2143,1200,1780,3,Nearshore sample,38.68833,76.355,12-Jul-78,2,22,1.97330236434937,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,1.215,5.162,15.486,38.259,70.748,88.359,94.432,95.95,97.165,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,97.772,98,1,1,1,2.33200001716614,2.33200001716614,0.347000002861023,0.0020000000949949,1.125,2.3289999961853,0.363000005483627,0.142000004649162,1.07500004768372
2144,1200,1780,4,Nearshore sample,38.68833,76.35083,12-Jul-78,3,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,1.653,6.062,17.36,45.741,80.185,92.309,96.718,98.096,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,98.647,99,1,1,1,2.27600002288818,2.26500010490417,0.321000009775162,-0.0430000014603138,1.20000004768372,2.26500010490417,0.330000013113022,0.0260000005364418,0.829999983310699
2145,1200,1780,5,Nearshore sample,38.68806,76.36166,12-Jul-78,3,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.245,1.468,11.496,45.983,81.449,93.678,96.858,98.081,98.57,98.57,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99.059,99,0,0,1,1.77499997615814,1.78100001811981,0.270000010728836,0.0549999997019768,1.09800004959106,1.7940000295639,0.298000007867813,0.550000011920929,4.15500020980835
2146,1200,1780,6,Nearshore sample,38.68806,76.365,12-Jul-78,3,24,1.92525482177734,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.603,9.352,50.079,92.314,96.235,98.046,99.252,99.252,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,99.554,100,0,0,1,1.74800002574921,1.74600005149841,0.218999996781349,0.00600000005215406,1.04999995231628,1.75600004196167,0.234999999403954,0.592000007629395,4.82100009918213
2147,1220,1790,2,Nearshore sample,38.67861,76.34778,12-Jul-78,2,30,1.79419529438019,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.885,2.595,4.06,6.075,8.181,9.738,10.745,11.417,11.905,12.241,12.546,13.037,13.794,15.4,18.164,21.418,25.342,29.488,33.724,37.87,42.284,46.252,50.356,54.092,57.669,61.458,65.456,69.297,73.401,80.051,86.7,93.35,100,13,38,50,7,7.97100019454956,8.21199989318848,3.31699991226196,0.0299999993294477,1.06900000572205,7.99499988555908,3.20300006866455,-0.0799999982118607,-0.635999977588654
2148,1220,1790,3,Nearshore sample,38.67833,76.35139,12-Jul-78,2,19,2.05004525184631,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,2.172,7.385,16.942,30.843,52.129,74.718,89.488,95.136,96.873,97.742,98.176,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,98.611,99,1,1,1,2.21700000762939,2.19099998474121,0.465000003576279,-0.0790000036358833,1.05599999427795,2.19799995422363,0.467000007629395,0.0640000030398369,0.477999985218048
2149,1220,1790,4,Nearshore sample,38.67805,76.35472,12-Jul-78,2,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,1.065,4.528,16.247,42.88,71.645,88.956,95.881,97.745,98.278,98.544,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,98.811,99,1,1,1,2.05699992179871,2.0699999332428,0.344999998807907,0.061999998986721,1.04999995231628,2.06699991226196,0.358000010251999,0.186000004410744,1.14699995517731
2150,1220,1790,5,Nearshore sample,38.67805,76.35833,12-Jul-78,3,24,1.92525482177734,-999,-999,-999,0,0,0,0,0,0,0,0,2.791,4.652,10.234,25.585,52.101,75.36,91.177,97.224,98.62,99.085,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,99.55,100,0,0,1,1.72800004482269,1.73399996757507,0.405000001192093,-0.00800000037997961,1.11899995803833,1.72699999809265,0.41499999165535,-0.0759999975562096,0.736999988555908
2151,1240,1790,2,Nearshore sample,38.66806,76.34194,13-Jul-78,2,19,2.05004525184631,-999,-999,-999,0,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.403,1.623,3.757,8.939,16.865,30.279,49.789,70.215,85.457,92.164,95.212,97.042,97.651,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,97.956,98,1,1,1,2.24000000953674,2.21799993515015,0.513000011444092,-0.061999998986721,1.09500002861023,2.21900010108948,0.522000014781952,-0.0430000014603138,0.368999987840652
2152,1240,1790,3,Nearshore sample,38.66583,76.34444,13-Jul-78,2,19,2.05004525184631,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,1.184,5.327,12.134,22.196,42.321,75.171,90.856,94.704,95.887,96.183,97.071,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97.367,97,1,1,1,2.29800009727478,2.24600005149841,0.40200001001358,-0.197999998927116,1.24100005626678,2.25,0.418000012636185,-0.00400000018998981,1.32799994945526
2153,1240,1790,4,Nearshore sample,38.66417,76.34639,13-Jul-78,3,19,2.05004525184631,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.891,4.454,13.957,34.745,60.877,80.18,88.198,93.246,95.622,96.513,97.107,97.701,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,97.997,98,1,1,1,1.8860000371933,1.90799999237061,0.423000007867813,0.119000002741814,1.13100004196167,1.92700004577637,0.456999987363815,0.426999986171722,1.85399997234344
2154,1240,1790,5,Nearshore sample,38.66195,76.34917,13-Jul-78,-999,21,1.99823689460754,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0.27,0.54,2.702,12.158,35.933,54.575,74.568,84.835,87.807,89.158,89.698,90.239,90.411,90.968,91.612,92.395,93.191,93.915,94.498,94.983,95.431,95.813,96.167,96.511,96.823,97.11,97.417,97.747,98.063,98.393,98.795,99.197,99.598,100,90,6,3,1,2.43899989128113,2.48600006103516,0.972000002861023,0.446999996900558,3.19000005722046,2.8970000743866,1.74699997901917,1.7849999666214,13.8640003204346
2155,1490,1650,1,Nearshore sample,38.62611,76.17834,27-Jul-78,-999,-999,,-999,-999,-999,0,0,0,0,0,0,0.507,0.507,1.014,3.295,13.179,41.059,63.616,77.809,87.694,93.523,97.071,98.592,99.353,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,99.859,100,0,0,1,1.59800004959106,1.67599999904633,0.455000013113022,0.273999989032745,1.07200002670288,1.67999994754791,0.476000010967255,0.330000013113022,1.067999958992
2156,1490,1650,2,Nearshore sample,38.62833,76.16805,27-Jul-78,-999,-999,,-999,-999,-999,51,50.909,50.909,50.909,50.909,51.785,51.96,52.31,52.66,53.36,54.76,57.211,70.163,84.516,90.992,95.193,97.468,98.694,99.044,99.219,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,99.394,48,0,0,1,1.83700001239777,1.88399994373322,0.448000013828278,0.0970000028610229,1.41400003433228,1.84300005435944,0.531000018119812,-0.361999988555908,3.34999990463257
2157,1240,1770,2,Nearshore sample,38.67583,76.32722,13-Jul-78,-999,-999,,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,1.799,5.098,11.396,20.093,40.486,61.479,73.474,81.272,86.67,87.963,89.913,91.677,93.014,93.88,94.636,95.184,95.644,96.028,96.4,96.718,97.066,97.358,97.633,97.92,98.217,98.487,98.753,99.065,99.377,99.688,100,87,10,3,1,3.11299991607666,3.20700001716614,0.913999974727631,0.395000010728836,2.20700001716614,3.47499990463257,1.50699996948242,1.75800001621246,15.2449998855591
2158,1444.49,1611.02,1,Mid-bay sample,38.65611,76.16222,07-Aug-78,3,19,2.05004525184631,-999,-999,-999,0,0,0,0,0,0,0,0,0,0.26,1.56,4.161,12.742,33.546,66.832,87.636,95.177,97.518,98.038,98.298,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,99,1,1,1,2.11800003051758,2.11500000953674,0.342000007629395,-0.0130000002682209,1.0900000333786,2.11400008201599,0.358000010251999,0.0309999994933605,1.42299997806549
2159,1466.04,1618.98,2,Mid-bay sample,38.64695,76.16111,07-Aug-78,5,18,2.07697010040283,-999,-999,-999,0,0,0,0,0,0,0,0,0.798,2.128,6.383,12.5,21.01,31.116,44.147,61.168,79.253,87.763,89.89,91.22,91.486,91.752,91.877,92.152,92.418,92.805,93.183,93.579,93.922,94.236,94.533,94.842,95.121,95.459,95.797,96.139,96.528,96.943,97.318,97.647,98.235,98.823,99.412,100,92,4,5,1,2.33599996566772,2.27600002288818,1.28400003910065,0.24600000679493,3.09100008010864,2.71300005912781,1.98699998855591,1.68499994277954,12.0719995498657
2160,1490.07,1623.98,3,Mid-bay sample,38.63778,76.1575,07-Aug-78,4,-999,,-999,-999,-999,0,0.024,0.024,0.024,0.024,0.024,0.024,0.579,1.69,5.023,17.522,46.131,73.073,85.294,91.682,96.404,97.793,97.793,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,98.626,99,1,1,1,1.52999997138977,1.56500005722046,0.389999985694885,0.180000007152557,1.22399997711182,1.57099997997284,0.412000000476837,0.308999985456467,1.41700005531311
2161,1499.95,1628.97,4,Mid-bay sample,38.63306,76.15833,07-Aug-78,9,24,1.92525482177734,1.27999997138977,0.824999988079071,0.219999998807907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,3.172,13.841,28.835,45.271,65.168,73.53,78.144,81.604,82.698,84.357,85.906,87.405,88.499,89.421,90.183,90.822,91.4,91.953,92.431,92.93,93.422,93.908,94.455,95.044,95.578,96.056,97.042,98.028,99.014,100,82,11,7,1,3.05900001525879,3.3970000743866,1.57799994945526,0.637000024318695,3.21799993515015,3.77500009536743,2.19099998474121,1.34800004959106,7.03800010681152
2162,1450,1600,1,Nearshore sample,38.65472,76.15472,26-Jul-78,-999,-999,,-999,-999,-999,4,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,12.501,47.059,85.299,94.363,96.629,97.762,98.612,99.178,99.461,99.461,99.461,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,99.745,96,0,0,1,1.53100001811981,1.52400004863739,0.252000004053116,0.0529999993741512,1.16100001335144,1.56099998950958,0.314999997615814,1.20899999141693,11.5419998168945
2163,1450,1600,2,Nearshore sample,38.65417,76.15778,26-Jul-78,-999,20,2.0238094329834,-999,-999,-999,0,0,0,0,0,0,0,0,0.275,0.275,0.275,1.099,7.141,27.19,59.599,82.944,93.93,97.225,97.775,98.049,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98.324,98,1,1,1,2.16899991035461,2.17400002479553,0.323000013828278,0.0379999987781048,1.01999998092651,2.18600010871887,0.335999995470047,0.0970000028610229,1.84700000286102
